lemma	tag	token	macron	source	
καρφυράς	a-p---fa-	καρφυρός	_7	
καρφυρὰς	a-p---fa-	καρφυρός	_7	
κασιγνήτας	n-p---fa-	κασιγνήτης	_9	
Κασσάνδρας	n-s---fg-	Κασσάνδρα	_9	
Κασταλίας	n-p---fa-	κασταλία	_8	
Κασταλίας	n-s---fg-	κασταλία	_8	
καταβᾶσα	v-sapafn-	καταβᾶσα	_6	
κατᾶξαι	v--ana---	κατᾶγω	_4	
καταισχῦναι	v--pna---	καταισχύνω	_8	
κατάκρας	n-p---fa-	κατάκρη	_7	
κατάκτας	v-sapamn-	κατάκτας	_7	
κατακτάς	v-sapamn-	κατακτείνω	_7	
κατακτάς	v-sapamn-	κατακτείνω	_7	
κατακτὰς	v-sapamn-	κατακτείνω	_7	
κατακτείνας	v-sapamn-	κατακτείνω	_10	
καταλγήσας	v-sapamn-	καταλγέω	_9	
καταπαύσας	v-sapamn-	καταπαύω	_6	
κατάρας	n-p---fa-	κατάρα	_6	
καταρράψας	v-sapamn-	καταρράπτω	_9	
κατασκαφάς	n-p---fa-	κατασκαφή	_9	
κατασκαφάς	n-p---fa-	κατασκαφή	_9	
κατασκαφὰς	n-p---fa-	κατασκαφή	_9	
κατασπείρας	v-sapamn-	κατασπείρω	_10	
κατάστας	v-sapamn-	κατάστας	_7	
καταύδα	v2spma---	καταύδα	_4	
καταυχήσας	v-sapamn-	καταυχέω	_4	
καταφθίσας	v-sapamn-	καταφθίζω	_9	
καταφυγάς	n-p---fa-	καταφυγή	_8	
καταφυγὰς	n-p---fa-	καταφυγή	_8	
κατηναρισμένας	v-prpefa-	κατεναρίζω	_13	
κατερρώγασιν	v3pria---	κατερρώγασιν	_9	
κατεσβήκασιν	v3pria---	κατεσβήκασιν	_9	
καταστάς	v-sapamn-	κατίστημι	_7	
κατόπτας	n-p---fa-	κατόπτη	_7	
κατορθώσας	v-sapamn-	κατορθώζω	_9	
κατωικήκασιν	v3pria---	κατωικήκασιν	_9	
κἀφαγιστεύσας	v-sapamn-	κἀφαγιστεύω	_12	
κεδνάς	a-p---fa-	κεδνός	_5	
κεδνὰς	a-p---fa-	κεδνός	_5	
κείνας	a-p---fa-	κείνας	_5	
Κεκροπίας	n-p---fa-	Κεκροπῖα		
Κεκροπίας	n-p---fa-	Κεκροπίη		
κεκρυμμένας	v-prpefa-	κεκρυμμένας	_10	
κελαινώπαν	a-s---ma-	κελαινώπας	_4	
κελεύσας	v-sapamn-	κελεύω	_7	
κέλσας	v-sapamn-	κέλω	_5	
κενάς	a-p---fa-	κενάς	_4	
κενάς	a-p---fa-	κενός	_4	
κενάς	a-p---fa-	κενός	_4	
κενὰς	a-p---fa-	κενός	_4	
κενώσας	v-sapamn-	κενόω	_6	
κεραϊζομένας	v-pppefa-	κεραϊζομένας	_11	
κέρας	n-s---nn-	κέρας	_4	
κέρας	n-s---na-	κέρας	_4	
κεραυνίᾳ	a-s---fd-	κεραυνίᾳ	_4	
κεραυνίας	a-s---fg-	κεραυνίη	_4	
κεραυνίᾳ	a-s---fd-	κεραύνιος	_4	
κερκίδας	n-s---fg-	κερκίδα	_7	
Κερχνείας	n-s---fg-	Κερχνείη		
κεφαλά	n-d---fn-	κεφαλάς	_6	
κεφαλάς	n-p---fa-	κεφαλή	_6	
κεφαλὰς	n-p---fa-	κεφαλή	_6	
κεφαλᾶς	n-p---fa-	κεφαλή	_6	
κεχειρωμένας	v-prpefa-	κεχειρωμένας	_11	
κηδείας	n-s---fg-	κηδεία	_6	
κηδεύσας	v-sapamn-	κηδεύω	_7	
κηρύξας	v-sapamn-	κηρύσσω	_6	
κιθάρας	n-s---fg-	κιθάρα	_6	
κισσώσας	v-sapamn-	κισσόω	_7	
κλάδας	n-p---fa-	κλά	_5	
κλαγγᾷ	n-s---fd-	κλαγγή	_6	
κλεινάς	a-p---fa-	κλεινός	_6	
κλεινάς	a-p---fa-	κλεινός	_6	
κλεινὰς	a-p---fa-	κλεινός	_6	
κλέψας	v-sapamn-	κλέπτω	_5	
κλέψας	v-sapamn-	κλέφω	_5	
κληδόνας	n-p---fa-	κληδόνας	_7	
κληδόνας	n-p---fa-	κληδών	_7	
κλαιομένας	v-sppefg-	κλήιω	_3	
κλισίας	n-p---fa-	κλισία	_6	
κλισίας	n-s---fg-	κλισία	_6	
κλοπάς	n-p---fa-	κλοπή	_5	
κλοπὰς	n-p---fa-	κλοπή	_5	
κλυούσᾳ	v-sppafn-	κλυούσᾳ	_7	
Κλυταιμήστρᾳ	n-s---fd-	Κλυταιμήστρα		
Κλυταιμήστρας	n-s---fg-	Κλυταιμήστρα		
Κλυταιμήστρας	n-s---fg-	Κλυταιμήστρας		
Κλυταιμήστρας	n-s---fg-	Κλυταιμήστρη		
κλυτᾶς	a-s---fg-	κλυτός	_5	
κλωπικάς	a-p---fa-	κλωπικὰ	_7	
κλωπικὰς	a-p---fa-	κλωπικὰ	_7	
κνέφας	n-s---nn-	κνέφας	_5	
κνέφας	n-s---na-	κνέφας	_5	
κνισᾶν	v3paia---	κνισᾶν	_5	
κοίτας	a-s---fg-	κοί	_5	
κοίλας	a-p---fa-	κοῖλος	_5	
κοινάς	a-p---fa-	κοινός	_5	
κοινάς	a-p---fa-	κοινός	_5	
κοινάς	a-s---fg-	κοινός	_5	
κοινὰς	a-p---fa-	κοινός	_5	
κοινὰς	a-s---fg-	κοινός	_5	
κοινώσας	v-sapamn-	κοινόω	_7	
κοῖταιπατρίας	n-p---fa-	κοῖταιπατρία	_8	
κοίτας	n-p---fa-	κοίτη	_5	
κόμας	n-p---fa-	κόμη	_4	
κονίσας	v-sapamn-	κονίζω	_6	
κόρας	n-p---fa-	κόρας	_4	
κόρσας	v-sapamn-	κόρζω	_5	
κόρας	n-s---fg-	κόρη	_4	
κόρας	n-p---fa-	κόρη	_4	
κούρας	n-p---fa-	κόρη	_5	
Κόρας	n-s---fg-	Κόρη		
κόραν	n-s---ma-	κόρης	_4	
Κορινθίας	n-s---fg-	Κορινθία		
Κορινθίας	a-s---fg-	Κορινθία		
Κορινθίας	a-s---fg-	Κορινθῖος		
κορυφᾶς	n-p---fa-	κορυφᾶς	_6	
κορυφάς	n-p---fa-	κορυφή	_6	
κορυφὰς	n-p---fa-	κορυφή	_6	
κοσμήσας	v-sapamn-	κοσμέω	_7	
κούφας	a-p---fa-	κούφας	_5	
κουφίσας	v-sapamn-	κουφίζω	_7	
κραδίας	n-s---fg-	κραδία	_6	
κραδίᾳ	n-p---nn-	κραδίᾳ	_6	
κραταιᾶς	a-s---fg-	κραταιός	_5	
κρατήσας	v-sapamn-	κρατέω	_7	
κρήνας	n-p---fa-	κρήνη	_5	
Κρησίας	n-p---fa-	Κρησία		
Κρήσσας	n-p---fa-	Κρήσση		
κριμναμενᾶν	v-sapafa-	κριμναμενᾶν	_10	
κρίνας	v-sapamn-	κρίνω	_5	
Κρονίδαν	n-s---ma-	Κρονίδας		
Κρονίδας	n-s---mn-	Κρονίδας		
Κρονίδας	n-s---mn-	κρονίδης		
κρυπτᾷ	a-p---na-	κρυπτᾷ	_6	
κρυπτᾶι	a-p---fn-	κρυπτᾶι	_6	
κρύψας	v-sapamn-	κρύπτω	_5	
κτείνας	v-sapamn-	κτείνω	_6	
κτένας	n-p---fa-	κτένη	_5	
κτίσας	v-sapamn-	κτίζω	_5	
κτίσσας	v-sapamn-	κτίζω	_6	
κυανέας	a-p---fa-	κυανέ	_6	
κυανεᾶν	a-s---fa-	κυανεᾶν	_6	
κυανέας	a-s---fg-	κυανέας	_6	
κυανέας	a-p---fa-	κυανέος	_6	
Κυβέλας	n-p---fa-	Κυβέλη		
κυκάτω	v3spma---	κυκαίνω	_4	
Κυκλάδας	n-p---fa-	κυκλάδες	_7	
κυκλώσας	v-sapamn-	κυκλώζω	_7	
Κυκλωπιᾶν	a-s---fa-	Κυκλωπιᾶ		
Κυκλωπίας	a-s---fg-	Κυκλωπία		
Κυλλανίας	n-p---fg-	Κυλ	_8	
Κυλλάνας	n-s---fg-	κυλλήνη	_7	
κυναγίας	n-s---fg-	κυναγία	_7	
κυναγίᾳ	n-s---fd-	κυνηγία	_7	
Κυπρίας	n-p---fa-	Κυπρίας		
κυρήσας	v-sapamn-	κυρέω	_6	
κύρσας	v-sapamn-	κυρέω	_5	
κυρήσας	v-sapamn-	κυρήσας	_6	
Κυχρείας	a-p---fa-	Κυχρύς		
κύνας	n-p---fa-	κύων	_4	
κώπας	n-p---fa-	κώπας	_4	
κώπας	n-p---fa-	κώπη	_4	
Λαβδακιδᾶν	n-p---mg-	Λαβδακίδης	_9	
λαβάς	n-p---fa-	λαβή	_4	
λαβὰς	n-p---fa-	λαβή	_4	
λαγοδαίτας	n-p---fa-	λαγοδαίται	_6	
λαγόνας	n-p---fa-	λαγόνη	_6	
λάθρᾳ	d--------	λάθρῃ	_5	
Λάθρᾳ	d--------	λάθρῃ	_5	
λαΐνας	n-p---fa-	λαΐνη	_5	
λακτίσας	v-sapamn-	λακτίζω	_7	
λαμπάδας	n-p---fa-	λαμπάς	_7	
λάμπᾳ	n-s---fd-	λάμπᾳς	_5	
λαμπρᾶς	a-p---fa-	λαμπρός	_6	
λαμπρᾶς	a-s---fg-	λαμπρός	_6	
λαμπτηρουχίας	a-p---fa-	λαμπτηρουχίη	_12	
λάμψας	v-sapamn-	λάμψας	_5	
λαοδάμας	n-s---mn-	λαοδάμας	_7	
Λαρτιάδας	n-s---mn-	Λαρτιάδης	_8	
λατρείας	n-s---fg-	λατρεία	_7	
λατρείας	n-p---fa-	λατρεία	_7	
λεαίνας	n-s---fg-	λεαίνη	_3	
λέξας	v-sapamn-	λέγω	_4	
λείας	n-p---fa-	λεία	_4	
λείας	n-s---fg-	λεία	_4	
λειμωνίας	a-p---fa-	λειμωνῖος	_8	
λελειμμένα	v-drpefn-	λείπω	_10	
λέξας	v-sapamn-	λέξας	_4	
λεοντοφυᾶ	n-s---fa-	λεοντοφυᾶ	_9	
λεπαίας	n-p---fa-	λεπαίη	_4	
λέπας	a-p---fa-	λέπη	_4	
λέπας	n-p---fa-	λέπη	_4	
Λερναίας	a-s---fg-	λερναῖος		
Λέρνας	n-s---fg-	Λέρνη		
λέσχας	n-p---fa-	λέσχη	_5	
Λευκιππίδας	n-p---fa-	Λευκιππίδη		
Λευκοθέας	n-s---fg-	Λευκοθέη		
λευκολόφας	n-s---mn-	λευκολόφης	_9	
λευκάς	a-p---fa-	λευκός	_5	
λευκὰς	a-p---fa-	λευκός	_5	
λήξας	v-sapamn-	λήγω	_4	
Λήδας	n-p---fa-	Λήδαι		
Λήδαν	n-s---ma-	Λήδαν		
Λήδας	n-s---fg-	Λήδας		
Λήδας	n-p---fa-	Λήδη		
Λήδας	n-s---fg-	Λήδη		
Λήδας	n-s---fg-	Λής		
Λήδας	n-p---fa-	Λής		
Λίμνας	n-s---fg-	Λί		
λιβάς	n-s---mn-	λιβάς	_4	
λιβὰς	n-s---mn-	λιβὰς	_4	
Λιβυσσᾶν	v3paia---	Λιβυσσᾶν		
λιγείας	a-s---fg-	λιγεῖος	_6	
λιγυρᾷ	a-s---fd-	λιγυρός	_6	
λιθάς	n-p---fa-	λιθή	_4	
λιθὰς	n-p---fa-	λιθή	_4	
λίμνᾳ	n-s---fd-	λίμνη	_5	
λίμνας	n-p---fa-	λίμνη	_5	
Λίμνας	n-p---fa-	λίμνη		
λισσάς	n-s---fg-	λισσάς	_5	
λισσὰς	n-s---fg-	λισσὰς	_5	
λιτάς	n-p---fa-	λιτάς	_4	
λιτάς	n-p---fa-	λιτή	_4	
λιτάς	n-p---fa-	λιτή	_4	
λιτὰς	n-p---fa-	λιτή	_4	
Λίχαν	n-s---ma-	Λίχανς		
Λίχα	n-s---mv-	λίχας		
Λίχας	n-s---mn-	λίχας		
λόγχας	n-p---fa-	λόγχη	_5	
λόγχας	n-s---fg-	λόγχη	_5	
λοιβάς	n-p---fa-	λοιβά	_5	
λοιβὰς	n-p---fa-	λοιβά	_5	
λοιβάς	n-p---fa-	λοιβάς	_5	
λοιβὰς	n-p---fa-	λοιβὰς	_5	
λομένας	v-pppefa-	λομένας	_6	
Λοξία	n-s---mv-	Λοξία		
Λοξίᾳ	n-s---mg-	Λοξίᾳ		
Λοξίας	n-s---mn-	λοξίας		
Λοξία	n-s---mv-	Λοξίας		
Λοξίαν	n-s---ma-	Λοξίας		
Λοξίας	n-s---mn-	Λοξίας		
λοχαγέτας	n-p---fa-	λοχαγέτη	_8	
λοχαίας	n-p---fa-	λοχαίη	_4	
λοχείας	n-p---fa-	λοχεία	_6	
λοχιᾶν	a-s---fa-	λοχιᾶν	_5	
λυγαίας	a-s---fg-	λυγαῖος	_4	
λυγράς	a-p---fa-	λυγρός	_5	
λυγρᾶς	a-s---fg-	λυγρός	_5	
Λυδίας	n-s---fg-	Λυδία		
Λυκίας	n-s---fg-	λυκία		
λύμᾳ	n-s---na-	λύμᾳ	_4	
λύμας	n-p---fa-	λύμη	_4	
λύπᾳ	a-p---na-	λύπᾳ	_4	
λύπας	n-p---fa-	λύπας	_4	
λύπας	n-p---fa-	λύπη	_4	
λύρας	n-s---fg-	λύρα	_4	
λύσσας	n-s---fg-	λύσσα	_5	
λύσσας	n-p---fa-	λύσσα	_5	
Λύσσας	n-s---fg-	Λύσση		
λύσας	v-sapamn-	λύω	_4	
λώβας	n-p---fa-	λώβη	_4	
Μαίας	n-p---fa-	μαῖα		
Μαίας	n-s---fg-	μαῖα		
μαινάδας	n-p---fa-	μαινάδαι	_5	
μαινάδας	n-p---fa-	μαινάδας	_5	
μαινάδας	n-p---fa-	μαινάς	_5	
μαινάς	n-p---fa-	μαινάς	_2	
μαινάς	n-s---fg-	μαινάς	_2	
μαινὰς	n-p---fa-	μαινάς	_2	
μαινὰς	n-s---fg-	μαινάς	_2	
μακαριωτάτας	a-p---fa-	μακαρειός	_11	
μακαρίας	a-s---fg-	μακαρίας	_7	
μακαρίτας	n-s---mn-	μακαρίτης	_8	
μακρᾶι	a-p---fd-	μακρᾶι	_5	
μακράς	a-s---fg-	μακρός	_5	
Μακράς	a-p---fa-	μακρός	_5	
Μακράς	a-s---fg-	μακρός	_5	
μακρὰς	a-s---fg-	μακρός	_5	
Μακρὰς	a-p---fa-	μακρός	_5	
Μακρὰς	a-s---fg-	μακρός	_5	
μακρᾶς	a-p---fa-	μακρός	_5	
μακρᾶς	a-s---fg-	μακρός	_5	
μανιάς	n-s---fg-	μανιά	_5	
μανιᾶν	n-s---fa-	μανιᾶ	_5	
μανίᾳ	n-s---fd-	μανία	_5	
μανίας	n-s---fg-	μανία	_5	
μαντείας	n-s---fg-	μαντεία	_7	
μαντείας	n-p---fa-	μαντεία	_7	
μαντείᾳ	a-s---fd-	μαντεῖος	_7	
μαρᾶναι	v--ana---	μαρᾶναι	_4	
μάρψας	v-sapamn-	μάρπτω	_5	
Μασίστρας	n-s---mn-	Μασίστρας	_8	
ματᾴζει	v3spia---	ματᾴ	_4	
Ματᾶν	n-s---ma-	Ματᾶ	_4	
ματᾷ	n-p---na-	ματᾷ	_4	
ματᾷ	p-p---na-	ματᾷ	_4	
μάταν	n-s---ma-	μάτα	_4	
ματᾴζων	v-sppamn-	ματᾴζω	_4	
ματαίᾳ	a-s---fd-	ματαίᾳ	_4	
ματαίᾳ	a-s---fn-	ματαῖος	_4	
ματαίας	a-s---fg-	ματαῖος	_4	
ματᾶν	v--pna---	ματάω	_4	
ματέρας	n-p---fa-	ματέρη	_6	
μαχανᾷ	n-p---na-	μαχανᾷ	_6	
μάχᾳ	n-s---fd-	μάχη	_4	
μάχας	n-p---fa-	μάχη	_4	
μαχουμένα	v-dppefn-	μαχουμένα	_9	
Μεγαβάτα	n-s---mg-	Μεγαβάτης	_8	
μέγαν	a-s---ma-	μέγαν	_4	
Μεγάρας	n-s---fg-	Μεγάρη	_6	
μεγάλα	a-d---fn-	μέγας	_6	
μεγάλας	a-p---fa-	μέγας	_6	
μέγαν	a-s---ma-	μέγας	_4	
μέγας	a-s---mn-	μέγας	_4	
Μέγας	a-s---mn-	μέγας		
μεγίστας	a-p---fas	μέγας	_7	
μεγίστας	a-p---fa-	μέγας	_7	
μεγάλᾳ	a-p---na-	μέγᾳς	_6	
μεγίστᾳ	a-p---na-	μεγίστᾳ	_7	
μεταστάς	v-sapamn-	μεθίστημι	_7	
μεταστὰς	v-sapamn-	μεθίστημι	_7	
μέλας	a-s---mn-	μέλας	_4	
μελέας	a-p---fa-	μελέη	_5	
μελέας	a-s---fg-	μελέος	_5	
μελισσᾶν	n-s---fa-	μέλισσα	_7	
μελισσᾶν	n-p---fg-	μέλισσα	_7	
μελιςσᾶν	n-s---fa-	μελιςτον	_7	
μελλούσας	v-pppafa-	μέλλω	_8	
μελωιδίας	n-s---fg-	μελωιδεία	_8	
Μενέλας	n-s---mn-	Μενέλας		
Μενέλα	n-s---mg-	Μενέλης		
μείνας	v-sapamn-	μένω	_5	
μερίμνας	n-p---fa-	μέριμνα	_7	
μερίμνας	n-s---fg-	μέριμνα	_7	
μέσας	a-p---fa-	μέσος	_4	
μεταβάς	v-sapamn-	μεταβαίνω	_6	
μεταβὰς	v-sapamn-	μεταβαίνω	_6	
μεταβολάς	n-p---fa-	μεταβολή	_8	
μεταβολάς	n-p---fa-	μεταβολή	_8	
μεταβολὰς	n-p---fa-	μεταβολή	_8	
μεταιτίᾳ	a-s---fd-	μεταιτία	_4	
μεταλλαγᾷ	v1sria---	μεταλλαγᾷ	_9	
μεταναστάς	v-sapamn-	μεταναστής	_9	
μετασπᾶν	v--pna---	μετασπάω	_7	
μεταστάς	v-sapamn-	μετίστημι	_7	
μεταστὰς	v-sapamn-	μετίστημι	_7	
μετοικίας	n-s---fg-	μετοικία	_8	
μετρίας	a-s---fg-	μετρῖος	_6	
Μηλιᾶ	n-p---na-	Μηλιᾶ		
μηλονόμας	n-p---fa-	μηλονόμη	_8	
μηνίσας	v-sapamn-	μηνίω	_6	
μηνύσας	v-sapamn-	μηνύω	_6	
μητέρας	n-p---fa-	μήτηρ	_6	
μητραλοίαν	n-s---ma-	μητραλοίας	_9	
μητρυιάς	n-p---fa-	μητρυιάς	_7	
μητρυιὰς	n-p---fa-	μητρυιὰς	_7	
μηχανάς	n-p---fa-	μηχανά	_6	
μηχανᾶι	v2spie---	μηχανᾶι	_6	
μηχανᾶν	v--pna---	μηχανάομαι	_6	
μηχανᾶσθαι	v--pne---	μηχανάομαι	_6	
μηχανάς	n-p---fa-	μηχανάς	_6	
μηχανάς	n-p---fa-	μηχανή	_6	
μηχανάς	n-p---fa-	μηχανή	_6	
μηχανὰς	n-p---fa-	μηχανή	_6	
μιᾶι	a-s---fd-	μιᾶι	_3	
μιᾶι	a-p---fd-	μιᾶι	_3	
μιᾶι	a-p---fn-	μιᾶι	_3	
μιᾶς	u--------	μιᾶς	_3	
μικρᾶς	a-s---fg-	μικρός	_5	
σμικράς	a-p---fa-	μικρός	_6	
σμικρᾶς	a-s---fg-	μικρός	_6	
σμικρᾶς	a-p---fa-	μικρός	_6	
Μινύας	n-s---mn-	Μινύας		
μοίρας	n-s---fg-	μοῖρα	_5	
μοίρας	n-p---fa-	μοῖρα	_5	
Μοίρας	n-p---fa-	μοῖρα		
Μοίρας	n-s---fg-	μοῖρα		
Μολοσσίας	n-p---fa-	Μολοσσίη		
μολπάν	n-s---ma-	μολπὰς	_5	
μολπὰν	n-s---ma-	μολπὰς	_5	
μολπάς	n-p---fa-	μολπή	_5	
μολπὰς	n-p---fa-	μολπή	_5	
μομφάς	n-p---fa-	μομφή	_5	
μομφὰς	n-p---fa-	μομφή	_5	
μοναρχίας	n-s---fg-	μοναρχία	_8	
μόνα	a-d---fn-	μόνος	_4	
μόνας	a-p---fa-	μόνος	_4	
μόραν	n-s---ma-	μόρης	_4	
μορφάς	n-p---fa-	μορφή	_5	
μορφάς	n-p---fa-	μορφή	_5	
μορφὰς	n-p---fa-	μορφή	_5	
μούσας	n-p---fa-	μοῦσα	_5	
μούσας	n-s---fg-	μοῦσα	_5	
Μούσας	n-p---fa-	μοῦσα		
μοχθήσας	v-sapamn-	μοχθέω	_7	
μυδώσας	v-sapamn-	μυδώω	_6	
μυκᾶται	v3spie---	μυκάομαι	_4	
Μυκήνας	n-p---fa-	μυκήνη		
μυριάδας	n-p---fa-	μυριάς	_7	
μυριάς	a-p---fa-	μυριάς	_5	
μυριὰς	a-p---fa-	μυριὰς	_5	
μυρίας	a-p---fa-	μυρίος	_5	
μυρίας	a-s---fg-	μυρῖος	_5	
μυρσίνας	n-p---fa-	μυρσίνη	_7	
μυσαρᾶς	n-s---fg-	μυσαρή	_6	
μωρίας	n-p---fa-	μωρία	_5	
μωρίας	n-s---fg-	μωρία	_5	
νᾶεςπανωλέθροισιν	a-p---fd-	νᾶεςπανωλέθροισιν	_2	
νάπας	n-p---fa-	νάπα	_4	
ναπαίας	n-p---fa-	ναπαίη	_4	
νάπας	n-p---fa-	νάπη	_4	
ναυαγίας	n-s---fg-	ναυαγία	_4	
ναυβατᾶν	n-p---mn-	ναυβατᾶν	_5	
ναυβάταν	n-s---ma-	ναυβάτας	_5	
ναυβάτας	n-s---mn-	ναυβάτης	_5	
ναυκληρίας	n-s---fg-	ναυκληρία	_2	
Ναυπακτίας	n-s---fg-	Ναυπακτία	_5	
Ναυπλίας	a-p---fa-	Ναυπλία		
Ναυπλίας	a-s---fg-	Ναυπλῖος		
νέας	n-p---fa-	ναῦς	_3	
νέας	a-s---fg-	ναῦς	_3	
ναύταν	n-s---ma-	ναύτης	_2	
νεανία	n-s---mv-	νεανία	_6	
νεανιᾶν	a-s---fa-	νεανιᾶν	_6	
νεανίαν	n-s---ma-	νεανίας	_6	
νεανίας	n-s---mn-	νεανίας	_6	
νεαράς	a-p---fa-	νεαράς	_5	
νεαρὰς	a-p---fa-	νεαρὰς	_5	
νεαρᾶς	a-p---fa-	νεαρᾶς	_5	
νεβρίδας	n-p---fa-	νεβρίδαι	_7	
νεβρίδα	n-s---mv-	νεβρίδας	_7	
νειφομένας	v-pppefa-	νειφομένας	_9	
Νεμέας	n-s---fg-	Νεμέα		
νεότας	n-s---fg-	νεός	_5	
νέας	a-s---fg-	νέος	_3	
νέας	a-p---fa-	νέος	_3	
νεωτέρας	a-s---fgc	νέος	_7	
νερτέρας	a-s---fg-	νερτέρας	_7	
νερτέρας	a-p---fa-	νερτέρη	_7	
νευράς	n-p---fa-	νευράς	_5	
νεφέλας	n-p---fa-	νεφέλη	_6	
νας	v-pppafa-	νη	_2	
ναΐας	a-s---fg-	νήιος	_4	
νησαίας	a-p---fa-	νησαίας	_4	
νικᾶι	v2spie---	νικᾶι	_4	
νικᾶι	v3spsa---	νικᾶι	_4	
νικᾶι	v3spia---	νικᾶι	_4	
νικᾶις	v2spia---	νικᾶις	_4	
νικᾶν	v--pna---	νικᾶν	_4	
νικᾶσθαι	v--pne---	νικάομαι	_4	
νικᾶτε	v2ppma---	νικᾶτέ	_4	
ἐνίκα	v3siia---	νικάω	_5	
νικᾷ	v3spia---	νικάω	_4	
νικᾷ	v3spsa---	νικάω	_4	
Νικᾷ	v3spia---	νικάω		
νίκα	v2spma---	νικάω	_4	
νικᾶν	v--pna---	νικάω	_4	
Νικᾶν	v--pna---	νικάω		
νικᾶτε	v2ppma---	νικάω	_4	
νικάτω	v3spma---	νικάω	_4	
νικήσας	v-sapamn-	νικάω	_6	
Νιόβα	n-s---mv-	Νιόβας		
νοήσας	v-sapamn-	νοέω	_5	
νομάς	n-p---fa-	νομάι	_4	
νομάδας	n-p---fa-	νομάς	_6	
νομίσας	v-sapamn-	νομίζω	_6	
νοσήσας	v-sapamn-	νοσέω	_6	
νοσηλείας	n-s---fg-	νοσηλείας	_8	
νοστήσας	v-sapamn-	νοστέω	_7	
νοσφίσας	v-sapamn-	νοσφίζω	_7	
Νυμφαίας	a-p---fa-	Νυμφαῖος		
νύμφαν	n-s---ma-	νύμφαν	_5	
νυμφεύσας	v-sapamn-	νυμφεύω	_8	
νυμφᾶν	n-s---fa-	νύμφη	_5	
Νυμφᾶν	n-p---fg-	νύμφη		
Νυμφᾶν	n-s---ma-	νύμφη		
Νυμφᾶν	n-p---fn-	νύμφη		
νύμφας	n-s---fg-	νύμφη	_5	
νύμφας	n-p---fa-	νύμφη	_5	
Νύμφας	n-p---fa-	νύμφη		
νυμφικάς	n-p---fa-	νυμφικάς	_7	
νυμφικάς	n-p---fa-	νυμφικάς	_7	
νυμφικὰς	n-p---fa-	νυμφικὰς	_7	
νύκτας	n-p---fa-	νύξ	_5	
Νύσας	v-pppafa-	Νύσας		
ἐνώμα	v3siia---	νωμάω	_5	
ξανθᾶι	a-p---fn-	ξανθᾶι	_5	
ξανθάς	a-p---fa-	ξανθός	_5	
ξανθὰς	a-p---fa-	ξανθός	_5	
ξένας	n-p---fa-	ξέ	_4	
ξεινοδαΐκταν	a-s---ma-	ξεινοδαΐκτης	_11	
ξενίας	n-p---fa-	ξενία	_5	
ξενίας	n-s---fg-	ξενία	_5	
ξένας	a-s---fg-	ξένος	_4	
ξένας	a-p---fa-	ξένος	_4	
ξυμβεβᾶσι	v3pria---	ξυμβεβᾶσί	_7	
Ξύμπας	a-s---mn-	Ξύμπας		
ξυμπερᾶναι	v--ana---	ξυμπεραίνω	_7	
ξυμπολῖται	n-p---fv-	ξυμπολῖτος	_7	
ξυμφοράς	n-p---fa-	ξυμφορά	_7	
ξυμφορὰς	n-p---fa-	ξυμφορά	_7	
ξυμφορᾶς	a-s---fg-	ξυμφορά	_7	
ξυμφορᾶς	n-s---fg-	ξυμφορά	_7	
ξυμφορᾶι	n-p---fn-	ξυμφορᾶ	_7	
ξυμφορᾶς	n-s---fg-	ξυμφορᾶ	_7	
ξυμφορᾷ	n-s---fd-	ξυμφορᾷ	_7	
ξυμφορᾷ	n-p---na-	ξυμφορᾷ	_7	
ξυμφορᾷ	a-p---na-	ξυμφορᾷ	_7	
ξυμφοράς	n-p---fa-	ξυμφοράς	_7	
ξυμφορὰς	n-p---fa-	ξυμφορὰς	_7	
ξυμφορᾶι	n-p---fn-	ξυμφορᾶς	_7	
ξυμφορᾶς	n-p---fa-	ξυμφορᾶς	_7	
ξυμφορᾶς	n-s---fg-	ξυμφορᾶς	_7	
Ξυμφορᾶς	n-s---fg-	Ξυμφορή		
ξυνάψας	v-sapamn-	ξυνάπτω	_6	
ξυναρτήσας	v-sapamn-	ξυναρτέω	_9	
ξυνασχαλᾷ	v3spia---	ξυνασχαλάω	_9	
ξυνεισβάς	v-sapamn-	ξυνεισβαίνω	_8	
ξυνεισβὰς	v-sapamn-	ξυνεισβαίνω	_8	
ξυνουσίᾳ	a-p---na-	ξυνουσίᾳ	_8	
ξυνουσίας	n-s---fg-	ξυνουσίας	_8	
ξυνουσίᾳ	a-s---fd-	ξυνουσῖος	_8	
ξυνωρίδας	n-p---fa-	ξυνωρίς	_8	
ξυστᾶσ’	v-sapafn-	ξυστᾶσ	_5	
Ὄγκας	n-p---fa-	Ὄγκη		
ὀδοντοφυᾶ	a-s---fa-	ὀδοντοφυᾶ	_9	
ὀδυνᾶι	v2spie---	ὀδυνᾶι	_5	
ὀδυνᾶν	v1saia---	ὀδυνάω	_5	
ὀδύνας	n-s---fg-	ὀδύνη	_5	
ὀδύνας	n-p---fa-	ὀδύνη	_5	
ἴσασι	v3pria---	οἶδα	_3	
ἴσασιν	v3pria---	οἶδα	_3	
Οἰδιπόδα	n-s---mg-	Οἰδιπόδα		
Οἰδιπόδα	n-s---mg-	οἰδιπόδης		
Οἰδιπόδαν	n-s---ma-	Οἰδιπόδης		
Οἰδιπόδα	n-s---mv-	οἰδίπους		
οἰκείας	a-s---fg-	οἰκεῖος	_6	
